date,employee_id,department,role,staff_category,gender,age,tenure_years,shift_type,overtime_hours,absent_flag,training_hours,employee_satisfaction,avg_pay
2-Jan-2025,GYN-DOC-001,Gynecology & OBG,Doctor,FTE,Female,29,1.6,Day,2.3,0,0,6.7,91327
2-Jan-2025,GYN-DOC-002,Gynecology & OBG,Doctor,FTE,Female,41,1.9,Rotational,0.1,0,0,8.3,115005
2-Jan-2025,GYN-DOC-003,Gynecology & OBG,Doctor,Agency,Female,35,8.5,Rotational,2.6,0,0,4.2,119351
2-Jan-2025,GYN-DOC-004,Gynecology & OBG,Doctor,FTE,Male,26,3.5,Night,0.8,0,0,10,91625
2-Jan-2025,GYN-NUR-001,Gynecology & OBG,Nurse,Agency,Male,51,7.6,Day,1.5,0,0,5.4,66949
2-Jan-2025,GYN-NUR-002,Gynecology & OBG,Nurse,Agency,Male,59,8,Day,0.2,0,0,8.4,72828
2-Jan-2025,GYN-NUR-003,Gynecology & OBG,Nurse,Contract,Male,42,1.4,Rotational,0.3,0,0,4.3,50092
2-Jan-2025,GYN-NUR-004,Gynecology & OBG,Nurse,FTE,Male,25,1.1,Day,0.6,0,0,7,41669
2-Jan-2025,GYN-NUR-005,Gynecology & OBG,Nurse,FTE,Female,32,1.7,Night,1.1,0,0,8.6,63081
2-Jan-2025,GYN-NUR-006,Gynecology & OBG,Nurse,FTE,Male,52,22.5,Day,2.3,0,0,8.5,104631
2-Jan-2025,GYN-TEC-001,Gynecology & OBG,Technician,Contract,Male,52,27.4,Day,1.1,0,0,7.1,64674
2-Jan-2025,GYN-TEC-002,Gynecology & OBG,Technician,FTE,Male,59,10.4,Night,3.6,0,0,8.2,59206
2-Jan-2025,GYN-TEC-003,Gynecology & OBG,Technician,Contract,Female,55,9,Rotational,0,0,0,10,60437
2-Jan-2025,GYN-TEC-004,Gynecology & OBG,Technician,Agency,Female,33,7.6,Day,1.6,0,0,10,67792
2-Jan-2025,GYN-ADM-001,Gynecology & OBG,Admin,FTE,Female,36,9.8,Rotational,0.9,0,0,10,59203
2-Jan-2025,GYN-ADM-002,Gynecology & OBG,Admin,Agency,Male,54,24.3,Day,1.2,0,0,7.7,71796
2-Jan-2025,PED-DOC-001,Pediatrics,Doctor,Agency,Male,32,7.9,Day,2.7,0,0,8.6,128220
2-Jan-2025,PED-DOC-002,Pediatrics,Doctor,Contract,Male,49,18.3,Night,3.8,0,0,6.9,136349
2-Jan-2025,PED-NUR-001,Pediatrics,Nurse,Agency,Male,25,2.8,Night,2.7,0,0.8,7.2,65080
2-Jan-2025,PED-NUR-002,Pediatrics,Nurse,FTE,Male,39,4.8,Night,0.9,0,0.9,7.8,53807
2-Jan-2025,PED-NUR-003,Pediatrics,Nurse,FTE,Male,36,11.9,Day,0.7,0,1.6,8.3,55458
2-Jan-2025,PED-NUR-004,Pediatrics,Nurse,Contract,Female,30,6.8,Night,0.1,0,0,7.8,80986
2-Jan-2025,PED-NUR-005,Pediatrics,Nurse,Contract,Female,36,10.7,Day,0.7,0,0,6.7,54279
2-Jan-2025,PED-NUR-006,Pediatrics,Nurse,Agency,Male,26,3.3,Day,3.5,0,0,6.7,54157
2-Jan-2025,PED-NUR-007,Pediatrics,Nurse,FTE,Male,44,14.3,Day,3.8,0,0,10,54797
2-Jan-2025,PED-NUR-008,Pediatrics,Nurse,Contract,Male,56,24.7,Day,0.9,0,0,9.7,109565
2-Jan-2025,PED-TEC-001,Pediatrics,Technician,Agency,Female,27,4.6,Night,1.7,0,0,10,54253
2-Jan-2025,PED-TEC-002,Pediatrics,Technician,Agency,Female,36,5.1,Night,2.3,0,0,9.1,45039
2-Jan-2025,PED-TEC-003,Pediatrics,Technician,FTE,Male,41,6,Rotational,0,0,0,7.9,41056
2-Jan-2025,PED-TEC-004,Pediatrics,Technician,Contract,Male,29,1.5,Night,4,0,0,7.6,61618
2-Jan-2025,PED-ADM-001,Pediatrics,Admin,Agency,Female,25,2,Day,3.9,0,0,8.6,48093
2-Jan-2025,PED-ADM-002,Pediatrics,Admin,FTE,Female,34,8.5,Day,2.3,0,0,6.7,49910
2-Jan-2025,PED-ADM-003,Pediatrics,Admin,FTE,Male,51,4.6,Day,2.8,0,0,8.3,53594
2-Jan-2025,ORT-DOC-001,Orthopedics,Doctor,Agency,Female,37,7,Night,2.1,0,0,9.9,136365
2-Jan-2025,ORT-DOC-002,Orthopedics,Doctor,Agency,Male,41,4.8,Day,0.9,0,0,10,105996
2-Jan-2025,ORT-DOC-003,Orthopedics,Doctor,FTE,Male,53,11.9,Day,0.6,0,0,7.6,140893
2-Jan-2025,ORT-NUR-001,Orthopedics,Nurse,FTE,Male,53,26.9,Rotational,0.1,0,0,10,102185
2-Jan-2025,ORT-NUR-002,Orthopedics,Nurse,Contract,Male,38,12.8,Day,1.4,1,0,7,87640
2-Jan-2025,ORT-NUR-003,Orthopedics,Nurse,Contract,Male,35,2.1,Rotational,3.9,0,0,7.6,65974
2-Jan-2025,ORT-NUR-004,Orthopedics,Nurse,FTE,Male,36,9.5,Rotational,0.4,0,0,9.1,78337
2-Jan-2025,ORT-NUR-005,Orthopedics,Nurse,Agency,Female,33,8.4,Rotational,0.3,0,0,5.6,67378
2-Jan-2025,ORT-NUR-006,Orthopedics,Nurse,Agency,Male,54,1.5,Rotational,0.7,0,0,10,57799
2-Jan-2025,ORT-TEC-001,Orthopedics,Technician,FTE,Male,36,12.5,Rotational,1.5,0,0,6.3,57074
2-Jan-2025,ORT-TEC-002,Orthopedics,Technician,Agency,Male,30,3.4,Rotational,1.2,0,0,6,41882
2-Jan-2025,ORT-TEC-003,Orthopedics,Technician,Contract,Female,44,22,Rotational,1.2,0,0,8.9,85948
2-Jan-2025,ORT-TEC-004,Orthopedics,Technician,FTE,Male,53,20.9,Night,1.2,0,0,10,85633
2-Jan-2025,ORT-TEC-005,Orthopedics,Technician,FTE,Male,33,7.5,Rotational,0.6,1,0,8,63661
2-Jan-2025,ORT-TEC-006,Orthopedics,Technician,Contract,Female,34,7.7,Night,3.3,0,0,6,45109
2-Jan-2025,ORT-ADM-001,Orthopedics,Admin,FTE,Female,41,10.6,Rotational,1,0,0,5.8,42551
2-Jan-2025,ORT-ADM-002,Orthopedics,Admin,Agency,Male,46,11.3,Night,1.8,0,0,6.2,52767
2-Jan-2025,CAR-DOC-001,Cardiology,Doctor,Agency,Female,46,18.9,Day,2.6,0,0,9.3,128727
2-Jan-2025,CAR-DOC-002,Cardiology,Doctor,Agency,Female,33,7.8,Rotational,2.5,1,0,8.4,105746
2-Jan-2025,CAR-NUR-001,Cardiology,Nurse,FTE,Male,57,18.1,Day,3.3,0,0,6.4,61766
2-Jan-2025,CAR-NUR-002,Cardiology,Nurse,Contract,Female,39,15.4,Night,3.1,0,0,7.2,67425
2-Jan-2025,CAR-NUR-003,Cardiology,Nurse,Contract,Male,50,20.7,Day,2.9,0,0,8.6,68847
2-Jan-2025,CAR-NUR-004,Cardiology,Nurse,Agency,Male,60,37.7,Night,3.1,0,0,10,100148
2-Jan-2025,CAR-NUR-005,Cardiology,Nurse,Agency,Male,40,5.3,Rotational,1.3,0,0,7.4,52395
2-Jan-2025,CAR-NUR-006,Cardiology,Nurse,FTE,Male,54,22.3,Night,1.3,0,0,7.7,66731
2-Jan-2025,CAR-NUR-007,Cardiology,Nurse,FTE,Female,57,25,Day,3.7,0,0,6,82144
2-Jan-2025,CAR-TEC-001,Cardiology,Technician,FTE,Male,27,4.1,Day,1.5,1,0,8.3,44550
2-Jan-2025,CAR-TEC-002,Cardiology,Technician,FTE,Male,43,9.9,Night,0.7,0,0,9.9,66635
2-Jan-2025,CAR-TEC-003,Cardiology,Technician,Agency,Male,41,5.4,Night,3.4,0,0,8.7,55158
2-Jan-2025,CAR-TEC-004,Cardiology,Technician,Contract,Male,54,24.6,Day,0.3,0,0,8.4,79836
2-Jan-2025,CAR-ADM-001,Cardiology,Admin,FTE,Female,42,10.6,Night,1.7,0,0,7.2,60596
2-Jan-2025,CAR-ADM-002,Cardiology,Admin,Contract,Female,46,11.7,Rotational,3.5,0,1.5,5.9,59653
2-Jan-2025,PUL-DOC-001,Pulmonology,Doctor,Agency,Male,56,20.8,Day,1.7,0,0,8,130598
2-Jan-2025,PUL-DOC-002,Pulmonology,Doctor,FTE,Male,29,4.2,Rotational,2.8,0,0,7.7,108515
2-Jan-2025,PUL-DOC-003,Pulmonology,Doctor,Agency,Female,29,4.9,Day,1.1,1,0,6.6,132164
2-Jan-2025,PUL-DOC-004,Pulmonology,Doctor,Agency,Female,54,22.8,Day,1.4,0,0,7.2,144438
2-Jan-2025,PUL-NUR-001,Pulmonology,Nurse,Agency,Male,38,10.5,Night,0.4,1,0,7.2,76860
2-Jan-2025,PUL-NUR-002,Pulmonology,Nurse,Agency,Female,49,16,Rotational,2,0,0,6.6,58709
2-Jan-2025,PUL-NUR-003,Pulmonology,Nurse,Contract,Female,35,4.8,Rotational,1.2,0,0,6.1,67245
2-Jan-2025,PUL-NUR-004,Pulmonology,Nurse,Agency,Female,49,12.2,Night,1,0,0,6.4,85705
2-Jan-2025,PUL-NUR-005,Pulmonology,Nurse,Agency,Male,37,9.8,Night,2.4,0,0,6.1,53597
2-Jan-2025,PUL-NUR-006,Pulmonology,Nurse,FTE,Female,31,8.9,Rotational,1.9,0,0,9.6,49629
2-Jan-2025,PUL-NUR-007,Pulmonology,Nurse,Agency,Female,50,7.6,Rotational,0.4,0,0,6.9,49650
2-Jan-2025,PUL-NUR-008,Pulmonology,Nurse,Contract,Female,41,18.3,Night,3.4,0,0,7.6,83198
2-Jan-2025,PUL-TEC-001,Pulmonology,Technician,FTE,Male,58,35.4,Day,2.3,0,0,8.4,94472
2-Jan-2025,PUL-TEC-002,Pulmonology,Technician,Agency,Female,53,17.1,Day,1,0,0,7.7,61333
2-Jan-2025,PUL-TEC-003,Pulmonology,Technician,Contract,Male,35,9.4,Rotational,2.4,0,0,6.8,56410
2-Jan-2025,PUL-TEC-004,Pulmonology,Technician,Contract,Female,35,4.1,Day,0.6,0,0,5.6,47891
2-Jan-2025,PUL-TEC-005,Pulmonology,Technician,FTE,Male,60,7.4,Rotational,2,0,0,9.2,51967
2-Jan-2025,PUL-ADM-001,Pulmonology,Admin,Agency,Male,56,18.1,Rotational,1.9,0,0,7.6,58508
2-Jan-2025,PUL-ADM-002,Pulmonology,Admin,Agency,Male,33,6.4,Day,0.1,0,0,7.5,44283
2-Jan-2025,PUL-ADM-003,Pulmonology,Admin,FTE,Female,55,29.6,Day,1.5,0,0,6.9,54779
3-Jan-2025,GM-DOC-001,General Medicine,Doctor,Agency,Male,32,9.8,Night,3.6,0,0,6.9,124443
3-Jan-2025,GM-DOC-002,General Medicine,Doctor,Contract,Male,52,10.6,Night,4,0,0,9.6,149553
3-Jan-2025,GM-DOC-003,General Medicine,Doctor,Agency,Male,44,2.2,Night,1.9,0,0,10,90712
3-Jan-2025,GM-NUR-001,General Medicine,Nurse,Agency,Female,48,12.8,Night,1.5,0,0,5.3,76440
3-Jan-2025,GM-NUR-002,General Medicine,Nurse,Contract,Male,35,9.8,Night,2.6,0,0,9.3,74868
3-Jan-2025,GM-NUR-003,General Medicine,Nurse,Contract,Male,39,8.3,Day,2.5,0,0,9.2,55149
3-Jan-2025,GM-NUR-004,General Medicine,Nurse,Agency,Male,29,1.5,Night,1.5,0,0,8,59105
3-Jan-2025,GM-NUR-005,General Medicine,Nurse,FTE,Male,59,28.4,Day,2.4,0,0,7.6,95083
3-Jan-2025,GM-NUR-006,General Medicine,Nurse,Contract,Female,34,4,Day,2,0,0,6.1,73017
3-Jan-2025,GM-NUR-007,General Medicine,Nurse,Contract,Male,55,14.4,Day,0.5,0,0,8.7,72174
3-Jan-2025,GM-TEC-001,General Medicine,Technician,FTE,Female,52,16.5,Rotational,0.8,0,0,9.7,64746
3-Jan-2025,GM-TEC-002,General Medicine,Technician,Contract,Female,43,4,Night,0.5,0,0,7.3,63291
3-Jan-2025,GM-TEC-003,General Medicine,Technician,Agency,Female,54,30.6,Rotational,0.6,0,0,7.9,75851
3-Jan-2025,GM-TEC-004,General Medicine,Technician,FTE,Female,46,23,Rotational,3.2,0,0,8.4,59242
3-Jan-2025,GM-ADM-001,General Medicine,Admin,Agency,Female,29,2.6,Day,3.8,0,0,6.8,40519
3-Jan-2025,GM-ADM-002,General Medicine,Admin,FTE,Male,37,5.2,Day,1.8,0,0,8.6,40153
3-Jan-2025,GM-ADM-003,General Medicine,Admin,FTE,Male,44,15.9,Rotational,3,0,0,8.1,65544
3-Jan-2025,GS-DOC-001,General Surgery,Doctor,FTE,Male,40,4.6,Rotational,1.9,0,0,9.3,116125
3-Jan-2025,GS-DOC-002,General Surgery,Doctor,Agency,Male,33,10,Day,0.2,0,0,10,134291
3-Jan-2025,GS-DOC-003,General Surgery,Doctor,Agency,Male,40,10,Rotational,2.3,0,0,8.6,112746
3-Jan-2025,GS-DOC-004,General Surgery,Doctor,FTE,Female,52,3.9,Rotational,3.6,0,0,10,90657
3-Jan-2025,GS-NUR-001,General Surgery,Nurse,FTE,Male,35,2.5,Day,3.3,0,0,7,44912
3-Jan-2025,GS-NUR-002,General Surgery,Nurse,Agency,Male,59,31,Day,3.2,0,0,7.7,117684
3-Jan-2025,GS-NUR-003,General Surgery,Nurse,Contract,Male,58,7.2,Rotational,3.4,0,0,10,57873
3-Jan-2025,GS-NUR-004,General Surgery,Nurse,FTE,Male,53,22.7,Rotational,3.1,0,0,8.2,62756
3-Jan-2025,GS-NUR-005,General Surgery,Nurse,Agency,Female,29,1.2,Day,0.7,0,0,5.5,47657
3-Jan-2025,GS-NUR-006,General Surgery,Nurse,Contract,Female,47,15.6,Day,1.5,0,0,5.7,95143
3-Jan-2025,GS-NUR-007,General Surgery,Nurse,FTE,Male,30,4.7,Night,3.1,0,0,7.9,52382
3-Jan-2025,GS-NUR-008,General Surgery,Nurse,FTE,Female,60,17.9,Day,3.5,0,0,7.6,66172
3-Jan-2025,GS-TEC-001,General Surgery,Technician,Agency,Male,55,27.5,Day,0.2,0,0,9.5,98530
3-Jan-2025,GS-TEC-002,General Surgery,Technician,Agency,Male,39,3.7,Rotational,3.9,0,0,5.5,62244
3-Jan-2025,GS-TEC-003,General Surgery,Technician,FTE,Male,60,33.2,Night,0.1,0,0,6.6,90067
3-Jan-2025,GS-TEC-004,General Surgery,Technician,Contract,Male,46,18.5,Rotational,1.7,0,0,7.7,69981
3-Jan-2025,GS-ADM-001,General Surgery,Admin,FTE,Female,32,2.4,Day,2.2,0,0,9.1,33878
3-Jan-2025,GS-ADM-002,General Surgery,Admin,Contract,Female,51,6.6,Rotational,3,0,0,8.9,47878
3-Jan-2025,GS-ADM-003,General Surgery,Admin,FTE,Female,51,26.2,Day,2.8,0,0,6.7,52516
3-Jan-2025,NEU-DOC-001,Nephrology,Doctor,FTE,Male,48,6.2,Night,1.7,0,0,7.1,94912
3-Jan-2025,NEU-DOC-002,Nephrology,Doctor,Agency,Female,35,5.4,Night,1,1,1.6,9.4,113686
3-Jan-2025,NEU-DOC-003,Nephrology,Doctor,FTE,Female,50,6.8,Night,2.1,0,0,5.8,95735
3-Jan-2025,NEU-NUR-001,Nephrology,Nurse,FTE,Male,47,21,Day,2.8,0,0,8.8,86870
3-Jan-2025,NEU-NUR-002,Nephrology,Nurse,FTE,Male,51,3.3,Day,2.9,0,0,5.7,43838
3-Jan-2025,NEU-NUR-003,Nephrology,Nurse,Contract,Female,35,12.5,Night,1.3,0,0,6.2,68942
3-Jan-2025,NEU-NUR-004,Nephrology,Nurse,Contract,Male,28,3.2,Night,3.1,0,0,9.9,74548
3-Jan-2025,NEU-NUR-005,Nephrology,Nurse,Contract,Female,25,2.5,Day,3.6,0,0,7.5,48809
3-Jan-2025,NEU-NUR-006,Nephrology,Nurse,Agency,Male,41,13.7,Night,2.5,0,0,8.5,85798
3-Jan-2025,NEU-NUR-007,Nephrology,Nurse,Contract,Male,35,5.8,Day,2,0,0.3,7,50783
3-Jan-2025,NEU-TEC-001,Nephrology,Technician,Agency,Female,41,7.7,Night,1.5,0,0,6.2,61163
3-Jan-2025,NEU-TEC-002,Nephrology,Technician,Agency,Female,53,25.8,Rotational,3.9,0,0,9.6,66460
3-Jan-2025,NEU-TEC-003,Nephrology,Technician,Contract,Male,27,1.3,Night,1,0,0,9.5,38155
3-Jan-2025,NEU-TEC-004,Nephrology,Technician,Agency,Male,55,1.1,Rotational,0.4,0,0,7.3,54655
3-Jan-2025,NEU-TEC-005,Nephrology,Technician,Agency,Male,52,25.7,Night,2.7,0,1.7,6.5,69396
3-Jan-2025,NEU-TEC-006,Nephrology,Technician,Contract,Male,54,21.7,Rotational,2.3,0,0,7.6,67443
3-Jan-2025,NEU-ADM-001,Nephrology,Admin,Contract,Female,53,7.2,Day,0.3,0,0,7.2,57907
3-Jan-2025,NEU-ADM-002,Nephrology,Admin,FTE,Female,60,3.2,Rotational,2.2,0,0,9.9,50139
3-Jan-2025,NRL-DOC-001,Neurology,Doctor,Agency,Male,42,13.5,Night,0.5,0,0,8.6,140807
3-Jan-2025,NRL-DOC-002,Neurology,Doctor,Contract,Male,42,18.6,Rotational,0.8,0,0,7.5,140801
3-Jan-2025,NRL-DOC-003,Neurology,Doctor,Contract,Male,48,23.9,Night,2.4,0,0.2,7.5,166212
3-Jan-2025,NRL-DOC-004,Neurology,Doctor,Contract,Female,47,15.2,Day,3.5,0,0,9.6,163512
3-Jan-2025,NRL-NUR-001,Neurology,Nurse,Agency,Female,59,7.2,Night,2.1,0,0,6.8,50142
3-Jan-2025,NRL-NUR-002,Neurology,Nurse,Contract,Female,52,15.2,Day,2.9,1,0,7.5,77007
3-Jan-2025,NRL-NUR-003,Neurology,Nurse,Contract,Male,49,26.1,Day,1.5,0,0,10,107308
3-Jan-2025,NRL-NUR-004,Neurology,Nurse,FTE,Female,51,19.9,Night,3.6,0,0,10,78631
3-Jan-2025,NRL-NUR-005,Neurology,Nurse,FTE,Male,49,8.9,Day,2.2,0,0,5.7,78789
3-Jan-2025,NRL-NUR-006,Neurology,Nurse,FTE,Male,53,21.7,Rotational,3.3,0,0,6.4,72063
3-Jan-2025,NRL-NUR-007,Neurology,Nurse,Agency,Male,46,10.9,Day,4,0,0,6.8,75725
3-Jan-2025,NRL-NUR-008,Neurology,Nurse,Contract,Male,55,5.4,Day,0.1,0,0,8.5,68249
3-Jan-2025,NRL-TEC-001,Neurology,Technician,FTE,Female,34,4.2,Rotational,0.5,0,0,8.1,48707
3-Jan-2025,NRL-TEC-002,Neurology,Technician,FTE,Female,49,10.9,Rotational,2.8,0,0,6.6,46650
3-Jan-2025,NRL-TEC-003,Neurology,Technician,Agency,Male,44,16.6,Day,2.1,0,0,9.4,54028
3-Jan-2025,NRL-TEC-004,Neurology,Technician,Agency,Female,47,14.4,Night,0.9,0,0,8.1,69758
3-Jan-2025,NRL-ADM-001,Neurology,Admin,Contract,Male,52,6.2,Night,2.2,1,0,6.3,35802
3-Jan-2025,NRL-ADM-002,Neurology,Admin,Contract,Female,34,4.5,Rotational,2.9,0,0,7.2,46405
3-Jan-2025,GYN-DOC-001,Gynecology & OBG,Doctor,FTE,Female,29,1.6,Night,1.1,0,0,9.7,91327
3-Jan-2025,GYN-DOC-002,Gynecology & OBG,Doctor,FTE,Female,41,1.9,Day,0.9,0,0,6.9,115005
3-Jan-2025,GYN-DOC-003,Gynecology & OBG,Doctor,Agency,Female,35,8.5,Night,3.1,0,0,5,119351
3-Jan-2025,GYN-DOC-004,Gynecology & OBG,Doctor,FTE,Male,26,3.5,Day,0.8,0,0,10,91625
3-Jan-2025,GYN-NUR-001,Gynecology & OBG,Nurse,Agency,Male,51,7.6,Night,3.7,1,0,9.7,66949
3-Jan-2025,GYN-NUR-002,Gynecology & OBG,Nurse,Agency,Male,59,8,Day,0.5,0,0,9.1,72828
3-Jan-2025,GYN-NUR-003,Gynecology & OBG,Nurse,Contract,Male,42,1.4,Night,0.5,0,0,5.9,50092
3-Jan-2025,GYN-NUR-004,Gynecology & OBG,Nurse,FTE,Male,25,1.1,Night,1.1,0,0,7.3,41669
3-Jan-2025,GYN-NUR-005,Gynecology & OBG,Nurse,FTE,Female,32,1.7,Rotational,2.2,0,0,6,63081
3-Jan-2025,GYN-NUR-006,Gynecology & OBG,Nurse,FTE,Male,52,22.5,Day,1.9,0,0,7.2,104631
3-Jan-2025,GYN-TEC-001,Gynecology & OBG,Technician,Contract,Male,52,27.4,Rotational,2,0,0,9.3,64674
3-Jan-2025,GYN-TEC-002,Gynecology & OBG,Technician,FTE,Male,59,10.4,Rotational,3.7,0,0,8.8,59206
3-Jan-2025,GYN-TEC-003,Gynecology & OBG,Technician,Contract,Female,55,9,Day,2.9,0,0,7.8,60437
3-Jan-2025,GYN-TEC-004,Gynecology & OBG,Technician,Agency,Female,33,7.6,Night,3.3,0,0,9.8,67792
3-Jan-2025,GYN-ADM-001,Gynecology & OBG,Admin,FTE,Female,36,9.8,Night,1.5,0,0,9.9,59203
3-Jan-2025,GYN-ADM-002,Gynecology & OBG,Admin,Agency,Male,54,24.3,Rotational,3.7,0,0,10,71796
3-Jan-2025,PED-DOC-001,Pediatrics,Doctor,Agency,Male,32,7.9,Day,3.5,0,0,4.9,128220
3-Jan-2025,PED-DOC-002,Pediatrics,Doctor,Contract,Male,49,18.3,Night,3.5,0,0,6.9,136349
3-Jan-2025,PED-NUR-001,Pediatrics,Nurse,Agency,Male,25,2.8,Night,0.2,0,0,6,65080
3-Jan-2025,PED-NUR-002,Pediatrics,Nurse,FTE,Male,39,4.8,Night,0.5,0,0,10,53807
3-Jan-2025,PED-NUR-003,Pediatrics,Nurse,FTE,Male,36,11.9,Rotational,3.9,0,0,5.5,55458
3-Jan-2025,PED-NUR-004,Pediatrics,Nurse,Contract,Female,30,6.8,Night,0.6,0,0,9.6,80986
3-Jan-2025,PED-NUR-005,Pediatrics,Nurse,Contract,Female,36,10.7,Night,0.9,0,0,7.8,54279
3-Jan-2025,PED-NUR-006,Pediatrics,Nurse,Agency,Male,26,3.3,Day,0.5,1,0,8.2,54157
3-Jan-2025,PED-NUR-007,Pediatrics,Nurse,FTE,Male,44,14.3,Day,1.2,0,0,10,54797
3-Jan-2025,PED-NUR-008,Pediatrics,Nurse,Contract,Male,56,24.7,Day,3.6,0,0,6.6,109565
3-Jan-2025,PED-TEC-001,Pediatrics,Technician,Agency,Female,27,4.6,Rotational,0.8,0,0,5.1,54253
3-Jan-2025,PED-TEC-002,Pediatrics,Technician,Agency,Female,36,5.1,Day,1.9,0,0,9.2,45039
3-Jan-2025,PED-TEC-003,Pediatrics,Technician,FTE,Male,41,6,Day,3.7,0,0,9.1,41056
3-Jan-2025,PED-TEC-004,Pediatrics,Technician,Contract,Male,29,1.5,Day,2,0,0,8.2,61618
3-Jan-2025,PED-ADM-001,Pediatrics,Admin,Agency,Female,25,2,Rotational,2,0,0,9.1,48093
3-Jan-2025,PED-ADM-002,Pediatrics,Admin,FTE,Female,34,8.5,Night,3.1,0,0.3,6.7,49910
3-Jan-2025,PED-ADM-003,Pediatrics,Admin,FTE,Male,51,4.6,Night,0.7,0,0,9.1,53594
3-Jan-2025,ORT-DOC-001,Orthopedics,Doctor,Agency,Female,37,7,Day,2.2,0,0,9.3,136365
3-Jan-2025,ORT-DOC-002,Orthopedics,Doctor,Agency,Male,41,4.8,Rotational,1.7,0,0.6,4.8,105996
3-Jan-2025,ORT-DOC-003,Orthopedics,Doctor,FTE,Male,53,11.9,Day,0.1,0,1.2,10,140893
3-Jan-2025,ORT-NUR-001,Orthopedics,Nurse,FTE,Male,53,26.9,Rotational,3.9,0,0,7.7,102185
3-Jan-2025,ORT-NUR-002,Orthopedics,Nurse,Contract,Male,38,12.8,Day,2.9,0,0,9.7,87640
3-Jan-2025,ORT-NUR-003,Orthopedics,Nurse,Contract,Male,35,2.1,Night,1.5,0,0,6.3,65974
3-Jan-2025,ORT-NUR-004,Orthopedics,Nurse,FTE,Male,36,9.5,Night,0.9,0,0,8.7,78337
3-Jan-2025,ORT-NUR-005,Orthopedics,Nurse,Agency,Female,33,8.4,Rotational,1.8,0,0,8.8,67378
3-Jan-2025,ORT-NUR-006,Orthopedics,Nurse,Agency,Male,54,1.5,Day,0.3,1,0,10,57799
3-Jan-2025,ORT-TEC-001,Orthopedics,Technician,FTE,Male,36,12.5,Night,3.2,0,0,7.5,57074
3-Jan-2025,ORT-TEC-002,Orthopedics,Technician,Agency,Male,30,3.4,Night,2.9,0,0,8.1,41882
3-Jan-2025,ORT-TEC-003,Orthopedics,Technician,Contract,Female,44,22,Night,3.9,0,0,5.1,85948
3-Jan-2025,ORT-TEC-004,Orthopedics,Technician,FTE,Male,53,20.9,Night,0,0,0,9.1,85633
3-Jan-2025,ORT-TEC-005,Orthopedics,Technician,FTE,Male,33,7.5,Rotational,1.9,0,0,8.1,63661
3-Jan-2025,ORT-TEC-006,Orthopedics,Technician,Contract,Female,34,7.7,Night,2.9,0,0,8.7,45109
3-Jan-2025,ORT-ADM-001,Orthopedics,Admin,FTE,Female,41,10.6,Night,2.3,1,0,7.8,42551
3-Jan-2025,ORT-ADM-002,Orthopedics,Admin,Agency,Male,46,11.3,Rotational,2.1,0,0,7.4,52767
3-Jan-2025,CAR-DOC-001,Cardiology,Doctor,Agency,Female,46,18.9,Day,1.8,0,0,9.2,128727
3-Jan-2025,CAR-DOC-002,Cardiology,Doctor,Agency,Female,33,7.8,Rotational,0.3,0,0,8.8,105746
3-Jan-2025,CAR-NUR-001,Cardiology,Nurse,FTE,Male,57,18.1,Night,3.2,1,0,7.4,61766
3-Jan-2025,CAR-NUR-002,Cardiology,Nurse,Contract,Female,39,15.4,Night,3.2,0,0,8.5,67425
3-Jan-2025,CAR-NUR-003,Cardiology,Nurse,Contract,Male,50,20.7,Rotational,1.4,0,0,7.5,68847
3-Jan-2025,CAR-NUR-004,Cardiology,Nurse,Agency,Male,60,37.7,Night,2.6,0,0,8.2,100148
3-Jan-2025,CAR-NUR-005,Cardiology,Nurse,Agency,Male,40,5.3,Day,1.8,0,0,8.1,52395
3-Jan-2025,CAR-NUR-006,Cardiology,Nurse,FTE,Male,54,22.3,Night,1.3,0,0,7.5,66731
3-Jan-2025,CAR-NUR-007,Cardiology,Nurse,FTE,Female,57,25,Day,3.9,0,0,10,82144
3-Jan-2025,CAR-TEC-001,Cardiology,Technician,FTE,Male,27,4.1,Rotational,3.9,0,0,10,44550
3-Jan-2025,CAR-TEC-002,Cardiology,Technician,FTE,Male,43,9.9,Day,3.2,0,0,5.6,66635
3-Jan-2025,CAR-TEC-003,Cardiology,Technician,Agency,Male,41,5.4,Night,1.3,0,0,7.2,55158
3-Jan-2025,CAR-TEC-004,Cardiology,Technician,Contract,Male,54,24.6,Rotational,2.3,0,0,7.9,79836
3-Jan-2025,CAR-ADM-001,Cardiology,Admin,FTE,Female,42,10.6,Night,3.3,0,0,6.5,60596
3-Jan-2025,CAR-ADM-002,Cardiology,Admin,Contract,Female,46,11.7,Rotational,2.7,0,0,6.1,59653
3-Jan-2025,PUL-DOC-001,Pulmonology,Doctor,Agency,Male,56,20.8,Day,3.9,0,0,5.2,130598
3-Jan-2025,PUL-DOC-002,Pulmonology,Doctor,FTE,Male,29,4.2,Rotational,1.1,0,0,6.9,108515
3-Jan-2025,PUL-DOC-003,Pulmonology,Doctor,Agency,Female,29,4.9,Day,3.9,0,0,9,132164
3-Jan-2025,PUL-DOC-004,Pulmonology,Doctor,Agency,Female,54,22.8,Rotational,1.4,0,1,8.6,144438
3-Jan-2025,PUL-NUR-001,Pulmonology,Nurse,Agency,Male,38,10.5,Rotational,2,0,0,9,76860
