date,department,prescriptions_dispensed,pharmacy_revenue,revenue_per_prescription,revenue_per_user,avg_dispensing_time,turnaround_time,top_drug_name,top_drug_volume,top_drug_cost,high_cost_drug_name,high_cost_drug_utilization,high_cost_drug_cost,dispensing_errors,near_miss_events,medication_alerts,patient_satisfaction_score
22-Jan-2025,Orthopedics,98,37436,382,534.8,11.5,35.5,Diclofenac,26,1404,Calcium,3,4101,0,0,0,4.17
22-Jan-2025,Cardiology,249,339636,1364,2695.52381,11.5,34.5,Clopidogrel,35,1715,Amiodarone,1,1613,0,0,1,4.04
22-Jan-2025,Pulmonology,83,72791,877,1617.577778,14.1,40.1,Budesonide,23,4508,Budesonide,4,6804,0,0,0,3.4
23-Jan-2025,General Medicine,163,49063,301,446.0272727,10.6,30.6,Metformin,27,5265,Amlodipine,14,11816,0,0,1,4.24
23-Jan-2025,General Surgery,102,101184,992,1405.333333,17.8,38.8,Tramadol,16,1296,Diclofenac,9,12537,0,0,0,4.05
23-Jan-2025,Nephrology,80,55120,689,1148.333333,17.4,25.4,Erythropoietin,22,3036,Sevelamer,5,3140,0,0,0,4.2
23-Jan-2025,Neurology,42,10416,248,372,6.6,27.6,Levetiracetam,10,1450,Clopidogrel,3,4341,0,0,0,3.52
23-Jan-2025,Gynecology & OBG,83,45899,553,956.2291667,7.4,31.4,Oxytocin,17,3332,Calcium,1,1881,0,0,0,4.56
23-Jan-2025,Pediatrics,70,21770,311,725.6666667,12.1,36.1,Paracetamol Syrup,7,252,Paracetamol Syrup,7,11641,0,0,0,4.01
23-Jan-2025,Orthopedics,111,52725,475,976.3888889,9.3,38.3,Diclofenac,21,3318,Vitamin D3,1,1379,0,0,1,3.51
23-Jan-2025,Cardiology,120,171240,1427,2378.333333,14.7,30.7,Atorvastatin,33,3927,Clopidogrel,0,0,0,0,0,3.6
23-Jan-2025,Pulmonology,62,51274,827,1768.068966,9.6,16.6,Montelukast,12,276,Budesonide,5,3020,0,0,0,3.95
24-Jan-2025,General Medicine,237,50955,215,308.8181818,14.3,22.3,Metformin,34,1156,Metformin,6,6798,0,0,1,3.57
24-Jan-2025,General Surgery,142,96844,682,1019.410526,5.3,16.3,Tramadol,20,2900,Ceftriaxone,5,7115,0,0,0,4.26
24-Jan-2025,Nephrology,92,81880,890,1860.909091,16.7,43.7,Sevelamer,12,732,Tacrolimus,8,12880,0,0,0,3.9
24-Jan-2025,Neurology,134,90048,672,1667.555556,19.9,30.9,Clopidogrel,15,2850,Aspirin,4,6744,0,0,1,4.06
24-Jan-2025,Gynecology & OBG,27,17739,657,985.5,7.5,20.5,Metronidazole,4,788,Calcium,1,1086,0,0,0,4.17
24-Jan-2025,Pediatrics,140,44100,315,630,10.3,30.3,Salbutamol,30,3030,Amoxicillin Syrup,7,13566,0,0,1,4.09
24-Jan-2025,Orthopedics,60,41040,684,1368,17.4,30.4,Diclofenac,15,840,Vitamin D3,1,1952,0,0,0,4.14
24-Jan-2025,Cardiology,181,135207,747,1438.37234,10,25,Amiodarone,32,5440,Clopidogrel,16,9808,0,0,0,3.83
24-Jan-2025,Pulmonology,29,24476,844,1288.210526,18,30,Salbutamol Inhaler,2,190,Budesonide,2,1720,0,0,0,3.69
25-Jan-2025,General Medicine,188,130284,693,1447.6,10.8,25.8,Metformin,30,2760,Paracetamol,5,9780,0,0,1,3.96
25-Jan-2025,General Surgery,78,41496,532,988,19.2,47.2,Pantoprazole,22,4004,Diclofenac,4,6848,0,0,0,4.18
25-Jan-2025,Nephrology,89,78498,882,1308.3,16.8,21.8,Tacrolimus,26,1196,Sevelamer,5,5940,0,0,0,3.96
25-Jan-2025,Neurology,53,29309,553,837.4,13.4,43.4,Aspirin,5,150,Sodium Valproate,0,0,0,0,0,4.17
25-Jan-2025,Gynecology & OBG,88,37752,429,674.1428571,18.8,35.8,Iron-Folic Acid,16,704,Iron-Folic Acid,1,1789,0,0,0,4.53
25-Jan-2025,Pediatrics,335,188270,562,1176.6875,13.1,19.1,Paracetamol Syrup,39,1131,Salbutamol,1,989,0,1,0,4.26
25-Jan-2025,Orthopedics,48,29664,618,1236,17.3,30.3,Calcium,7,665,Diclofenac,2,3602,0,0,0,3.88
25-Jan-2025,Cardiology,99,122859,1241,1706.375,13.1,23.1,Amiodarone,19,3762,Aspirin,7,11809,0,0,0,4.52
25-Jan-2025,Pulmonology,118,82718,701,1451.192982,13.3,42.3,Budesonide,33,5676,Azithromycin,4,4552,0,0,0,4.39
26-Jan-2025,General Medicine,158,31916,202,414.4935065,12.5,18.5,Amlodipine,23,2622,Metformin,1,1567,0,0,1,3.78
26-Jan-2025,General Surgery,43,32121,747,1690.578947,10.2,24.2,Diclofenac,5,600,Pantoprazole,1,1264,0,0,0,3.91
26-Jan-2025,Nephrology,100,132200,1322,2873.913043,8.4,16.4,Tacrolimus,11,341,Sevelamer,4,7980,0,0,1,4.56
26-Jan-2025,Neurology,18,7344,408,816,7.8,22.8,Clopidogrel,1,112,Sodium Valproate,0,0,0,0,0,4.53
26-Jan-2025,Gynecology & OBG,18,11952,664,996,7.6,25.6,Iron-Folic Acid,5,580,Calcium,0,0,0,0,0,4.59
26-Jan-2025,Pediatrics,78,37050,475,1058.571429,6.3,32.3,Paracetamol Syrup,9,1485,Paracetamol Syrup,1,718,0,0,0,3.35
26-Jan-2025,Orthopedics,78,54054,693,1501.5,18.2,33.2,Calcium,17,2618,Vitamin D3,2,2834,0,0,0,4.14
26-Jan-2025,Cardiology,131,96416,736,1890.509804,12.8,34.8,Amiodarone,21,798,Clopidogrel,13,13585,0,0,0,4.21
26-Jan-2025,Pulmonology,34,27506,809,1146.083333,19,39,Salbutamol Inhaler,10,1990,Azithromycin,1,818,0,0,0,4.54
27-Jan-2025,General Medicine,151,105398,698,1158.21978,18.7,30.7,Amoxicillin,30,2400,Amoxicillin,3,3909,0,0,1,4.12
27-Jan-2025,General Surgery,69,53199,771,1773.3,5.8,19.8,Ceftriaxone,18,810,Diclofenac,6,10926,0,0,0,3.55
27-Jan-2025,Nephrology,57,55746,978,2064.666667,12.7,17.7,Sevelamer,8,960,Tacrolimus,2,2718,0,0,0,4.67
27-Jan-2025,Neurology,193,116186,602,1262.891304,6.1,26.1,Aspirin,52,2028,Sodium Valproate,15,16425,0,0,1,4.23
27-Jan-2025,Gynecology & OBG,55,20790,378,577.5,8.2,15.2,Oxytocin,15,2040,Oxytocin,1,949,0,0,0,4.56
27-Jan-2025,Pediatrics,285,136515,479,672.4876847,12.1,25.1,ORS,63,6993,Salbutamol,12,22392,0,0,0,3.44
27-Jan-2025,Orthopedics,145,61625,425,978.1746032,19.8,44.8,Diclofenac,28,560,Paracetamol,8,12560,0,0,0,4.37
27-Jan-2025,Cardiology,197,247235,1255,2630.159574,18.6,38.6,Clopidogrel,51,1020,Aspirin,10,17820,0,0,1,3.91
27-Jan-2025,Pulmonology,127,107188,844,1307.170732,17.6,32.6,Budesonide,31,4092,Montelukast,8,14104,0,0,0,3.83
28-Jan-2025,General Medicine,205,54735,267,390.9642857,14,33,Amoxicillin,42,4074,Paracetamol,17,24650,0,0,1,4.23
28-Jan-2025,General Surgery,80,43280,541,786.9090909,13.1,28.1,Diclofenac,9,1179,Tramadol,6,11082,0,0,0,4.78
28-Jan-2025,Nephrology,94,135924,1446,2517.111111,6.5,32.5,Furosemide,14,308,Sevelamer,4,5328,0,0,0,3.89
28-Jan-2025,Neurology,28,5740,205,273.3333333,11.1,31.1,Clopidogrel,2,52,Clopidogrel,2,1032,0,0,0,4.48
28-Jan-2025,Gynecology & OBG,48,11280,235,282,8.9,16.9,Oxytocin,5,755,Metronidazole,0,0,0,0,0,4.38
28-Jan-2025,Pediatrics,166,44488,268,674.0606061,18.8,43.8,Amoxicillin Syrup,23,2852,Salbutamol,2,2208,0,0,0,4.22
28-Jan-2025,Orthopedics,58,20474,353,758.2962963,13.6,39.6,Calcium,10,1170,Paracetamol,1,1087,0,0,0,3.69
28-Jan-2025,Cardiology,183,185379,1013,1507.146341,13,26,Clopidogrel,37,2220,Amiodarone,8,12952,0,0,1,4.6
28-Jan-2025,Pulmonology,45,23535,523,759.1935484,12.1,40.1,Azithromycin,13,1885,Salbutamol Inhaler,3,5592,0,0,0,3.52
29-Jan-2025,General Medicine,143,30459,213,271.9553571,6.4,13.4,Amlodipine,18,1548,Paracetamol,14,9422,0,0,0,4.46
29-Jan-2025,General Surgery,123,87330,710,1455.5,6.9,22.9,Ceftriaxone,31,5332,Diclofenac,2,1010,0,0,1,4.14
29-Jan-2025,Nephrology,67,44823,669,933.8125,18.8,33.8,Tacrolimus,18,1602,Furosemide,0,0,0,0,0,3.57
29-Jan-2025,Neurology,79,18723,237,312.05,17.7,40.7,Aspirin,21,3129,Clopidogrel,0,0,0,0,0,4.08
29-Jan-2025,Gynecology & OBG,111,26418,238,587.0666667,18.8,39.8,Metronidazole,13,2262,Calcium,0,0,0,0,0,4.15
29-Jan-2025,Pediatrics,50,10850,217,271.25,17.5,40.5,Amoxicillin Syrup,11,1914,Amoxicillin Syrup,1,1883,0,0,0,3.54
29-Jan-2025,Orthopedics,32,22368,699,1065.142857,15.7,31.7,Diclofenac,7,875,Paracetamol,3,3132,0,0,0,3.96
29-Jan-2025,Cardiology,194,158692,818,1706.365591,17.4,25.4,Aspirin,55,8085,Aspirin,11,6820,0,0,1,4.51
29-Jan-2025,Pulmonology,27,22761,843,1083.857143,16.8,43.8,Salbutamol Inhaler,6,726,Azithromycin,2,1684,0,0,0,3.89
30-Jan-2025,General Medicine,152,35720,235,357.2,10.4,16.4,Paracetamol,23,2277,Metformin,12,11916,0,0,0,4.45
30-Jan-2025,General Surgery,103,87035,845,1934.111111,18.4,48.4,Ceftriaxone,18,1170,Pantoprazole,5,3795,0,0,1,3.56
30-Jan-2025,Nephrology,88,54912,624,858,12.9,32.9,Erythropoietin,12,1872,Furosemide,4,3520,0,0,0,3.86
30-Jan-2025,Neurology,96,31104,324,432,16.7,38.7,Levetiracetam,15,2385,Sodium Valproate,2,2778,0,0,0,3.66
30-Jan-2025,Gynecology & OBG,94,63168,672,1579.2,10.3,31.3,Oxytocin,24,1800,Metronidazole,6,6276,0,0,0,3.72
30-Jan-2025,Pediatrics,360,182160,506,1167.692308,12.9,39.9,Salbutamol,85,13090,Amoxicillin Syrup,4,2400,0,1,2,3.69
30-Jan-2025,Orthopedics,195,132795,681,1562.294118,13.3,22.3,Paracetamol,41,1763,Paracetamol,0,0,0,0,0,4.17
30-Jan-2025,Cardiology,120,118440,987,1645,5.9,19.9,Amiodarone,32,2688,Aspirin,0,0,0,0,1,3.49
30-Jan-2025,Pulmonology,116,101036,871,1943,18.5,42.5,Budesonide,24,2904,Salbutamol Inhaler,8,13408,0,0,0,4.2
31-Jan-2025,General Medicine,249,126492,508,1054.1,9.5,36.5,Amoxicillin,72,7704,Metformin,18,16956,0,0,1,3.83
31-Jan-2025,General Surgery,190,100510,529,1182.470588,11.1,41.1,Tramadol,52,1664,Diclofenac,3,2637,0,0,1,3.88
31-Jan-2025,Nephrology,74,60458,817,1727.371429,16.8,43.8,Tacrolimus,18,648,Tacrolimus,2,3274,0,0,0,4.23
31-Jan-2025,Neurology,36,16452,457,914,9.4,38.4,Sodium Valproate,7,308,Sodium Valproate,2,3386,0,0,0,3.92
31-Jan-2025,Gynecology & OBG,130,48750,375,870.5357143,15.4,41.4,Iron-Folic Acid,30,1530,Metronidazole,0,0,0,0,0,4.16
31-Jan-2025,Pediatrics,112,31920,285,613.8461538,5.5,16.5,Paracetamol Syrup,13,2210,Amoxicillin Syrup,2,2688,0,0,0,4.37
31-Jan-2025,Orthopedics,80,49520,619,1031.666667,17.1,32.1,Vitamin D3,9,414,Paracetamol,7,12824,0,0,0,3.69
31-Jan-2025,Cardiology,483,676683,1401,3317.073529,18.5,45.5,Clopidogrel,51,1275,Atorvastatin,43,35389,0,1,1,4.56
31-Jan-2025,Pulmonology,166,131140,790,1796.438356,11.3,41.3,Salbutamol Inhaler,32,1120,Azithromycin,2,2438,0,0,0,4.22
1-Feb-2025,General Medicine,222,62160,280,414.4,17.5,46.5,Paracetamol,28,1540,Paracetamol,12,17736,0,0,0,3.7
1-Feb-2025,General Surgery,127,75311,593,1476.686275,19.3,35.3,Ceftriaxone,36,2484,Diclofenac,5,3820,0,0,0,3.92
1-Feb-2025,Nephrology,70,104300,1490,3476.666667,7,34,Tacrolimus,15,330,Sevelamer,6,10776,0,0,0,3.5
1-Feb-2025,Neurology,86,42828,498,658.8923077,7.7,23.7,Aspirin,18,3492,Levetiracetam,2,2210,0,0,0,4.15
1-Feb-2025,Gynecology & OBG,84,20580,245,571.6666667,18,45,Calcium,20,3100,Iron-Folic Acid,3,5415,0,0,0,4.42
1-Feb-2025,Pediatrics,162,103680,640,1524.705882,12.9,21.9,Amoxicillin Syrup,29,4611,ORS,11,18799,0,0,0,4.32
1-Feb-2025,Orthopedics,46,30682,667,876.6285714,10.2,38.2,Calcium,5,930,Diclofenac,0,0,0,0,0,4.6
1-Feb-2025,Cardiology,354,298776,844,2018.756757,14.5,24.5,Amiodarone,73,2628,Amiodarone,24,12624,0,0,1,3.95
1-Feb-2025,Pulmonology,73,32996,452,702.0425532,7.7,25.7,Azithromycin,16,2864,Budesonide,4,5344,0,0,0,4.41
2-Feb-2025,General Medicine,129,31734,246,423.12,12.1,37.1,Metformin,29,1711,Amlodipine,3,2442,0,0,1,3.66
2-Feb-2025,General Surgery,69,64929,941,2318.892857,12.6,35.6,Tramadol,20,1980,Pantoprazole,1,1837,0,0,0,3.53
2-Feb-2025,Nephrology,100,116900,1169,2487.234043,12.9,42.9,Furosemide,24,1104,Sevelamer,1,1102,0,0,1,3.54
2-Feb-2025,Neurology,37,19647,531,982.35,5.9,27.9,Levetiracetam,5,825,Aspirin,3,4734,0,0,0,4.08
2-Feb-2025,Gynecology & OBG,69,42021,609,1273.363636,13.4,37.4,Calcium,15,1305,Iron-Folic Acid,6,9342,0,0,0,3.78
2-Feb-2025,Pediatrics,176,118976,676,1450.926829,11.3,17.3,Salbutamol,19,3458,Amoxicillin Syrup,6,5070,0,0,0,4.36
2-Feb-2025,Orthopedics,31,7781,251,486.3125,14.5,42.5,Vitamin D3,9,1215,Vitamin D3,0,0,0,0,0,4.09
2-Feb-2025,Cardiology,120,149040,1242,2760,11.9,29.9,Amiodarone,27,4266,Atorvastatin,8,9360,0,0,0,4.35
2-Feb-2025,Pulmonology,88,44440,505,1010,11,33,Salbutamol Inhaler,23,2254,Azithromycin,5,3360,0,0,0,3.6
3-Feb-2025,General Medicine,71,22010,310,647.3529412,5.1,20.1,Amlodipine,20,1520,Paracetamol,3,1698,0,0,0,3.95
3-Feb-2025,General Surgery,213,129291,607,1319.295918,17.5,29.5,Pantoprazole,59,10443,Ceftriaxone,7,9660,0,0,0,4.58
3-Feb-2025,Nephrology,22,24530,1115,1442.941176,17.1,22.1,Tacrolimus,6,306,Sevelamer,2,2196,0,0,0,4.64
3-Feb-2025,Neurology,35,19495,557,974.75,17.6,22.6,Clopidogrel,3,321,Levetiracetam,2,2324,0,0,0,4.6
3-Feb-2025,Gynecology & OBG,39,14898,382,465.5625,16.3,46.3,Iron-Folic Acid,5,250,Calcium,1,1291,0,0,0,4.17
3-Feb-2025,Pediatrics,315,95130,302,609.8076923,10.7,40.7,ORS,81,14904,Paracetamol Syrup,30,35340,0,0,3,4.21
3-Feb-2025,Orthopedics,112,55328,494,709.3333333,12.9,24.9,Calcium,27,4428,Diclofenac,11,13233,0,0,0,4.29
3-Feb-2025,Cardiology,152,205808,1354,1774.206897,15.5,38.5,Amiodarone,36,4212,Atorvastatin,13,21671,0,0,1,3.5
3-Feb-2025,Pulmonology,113,45652,404,971.3191489,9,32,Azithromycin,30,4500,Salbutamol Inhaler,2,3454,0,0,0,4.26
4-Feb-2025,General Medicine,103,25750,250,321.875,13.1,36.1,Amoxicillin,30,4410,Amoxicillin,7,5845,0,0,1,4.03
4-Feb-2025,General Surgery,60,54240,904,1808,14.1,32.1,Tramadol,15,1530,Ceftriaxone,1,689,0,0,0,3.64
4-Feb-2025,Nephrology,114,104538,917,1537.323529,13.7,25.7,Erythropoietin,27,3186,Tacrolimus,7,13727,0,0,0,3.51
4-Feb-2025,Neurology,133,35910,270,552.4615385,6.6,25.6,Levetiracetam,20,1460,Sodium Valproate,0,0,0,0,1,4.11
4-Feb-2025,Gynecology & OBG,101,23028,228,548.2857143,16,44,Oxytocin,20,2960,Oxytocin,1,2000,0,0,0,4.36
4-Feb-2025,Pediatrics,66,31482,477,572.4,15.4,33.4,Amoxicillin Syrup,9,1719,Paracetamol Syrup,0,0,0,0,0,4.44
4-Feb-2025,Orthopedics,74,43216,584,1234.742857,6.2,22.2,Calcium,22,3960,Vitamin D3,1,1381,0,0,0,4.11
4-Feb-2025,Cardiology,308,451528,1466,2213.372549,6.9,22.9,Amiodarone,31,4154,Atorvastatin,11,10197,0,0,3,4
4-Feb-2025,Pulmonology,64,27776,434,868,14.2,31.2,Azithromycin,17,748,Montelukast,5,3780,0,0,0,3.68
5-Feb-2025,General Medicine,216,56592,262,554.8235294,5.1,19.1,Amlodipine,38,4560,Amlodipine,3,5667,0,0,0,4.69
5-Feb-2025,General Surgery,186,148428,798,1855.35,8.7,35.7,Tramadol,29,3074,Tramadol,9,13545,0,0,1,3.3
5-Feb-2025,Nephrology,128,92928,726,1548.8,17.2,33.2,Sevelamer,23,2921,Erythropoietin,11,17677,0,0,1,3.87
5-Feb-2025,Neurology,94,59502,633,991.7,6.4,27.4,Levetiracetam,28,4116,Clopidogrel,6,4974,0,0,0,3.96
5-Feb-2025,Gynecology & OBG,59,29382,498,1224.25,10.4,15.4,Metronidazole,14,1554,Calcium,2,2626,0,0,0,4.58
5-Feb-2025,Pediatrics,81,50949,629,979.7884615,15.5,36.5,ORS,18,1368,Salbutamol,3,2052,0,0,0,4.15
5-Feb-2025,Orthopedics,63,19530,310,697.5,19.2,27.2,Paracetamol,17,748,Vitamin D3,3,4722,0,0,0,4.83
5-Feb-2025,Cardiology,299,444613,1487,3393.992366,16.4,29.4,Clopidogrel,37,5217,Aspirin,23,39238,0,0,0,4.35
5-Feb-2025,Pulmonology,164,74784,456,1150.523077,15.4,33.4,Budesonide,29,2813,Montelukast,1,1282,0,0,0,4.4
6-Feb-2025,General Medicine,148,90724,613,1080.047619,19.7,42.7,Metformin,19,2147,Amlodipine,10,6540,0,0,0,4.43
6-Feb-2025,General Surgery,132,110616,838,1382.7,19.1,48.1,Diclofenac,22,1606,Ceftriaxone,3,2817,0,0,0,4.24
6-Feb-2025,Nephrology,64,43136,674,1348,13.8,27.8,Erythropoietin,10,770,Tacrolimus,2,3096,0,0,0,3.45
6-Feb-2025,Neurology,55,29425,535,1177,11,16,Levetiracetam,8,1352,Aspirin,2,2964,0,0,0,4.21
6-Feb-2025,Gynecology & OBG,85,58565,689,1626.805556,19,41,Calcium,8,1424,Oxytocin,5,8945,0,0,0,4.57
6-Feb-2025,Pediatrics,256,173568,678,1701.647059,5.3,17.3,ORS,35,2240,ORS,9,14994,0,0,0,3.67
6-Feb-2025,Orthopedics,49,29890,610,854,5.9,25.9,Paracetamol,8,632,Vitamin D3,1,1961,0,0,0,4.28
6-Feb-2025,Cardiology,378,294840,780,1611.147541,18.3,34.3,Amiodarone,92,5888,Atorvastatin,26,35802,0,0,3,3.54
6-Feb-2025,Pulmonology,239,217968,912,2075.885714,6.3,20.3,Montelukast,31,1333,Salbutamol Inhaler,22,41602,0,0,0,3.69
7-Feb-2025,General Medicine,60,29700,495,594,7.4,33.4,Metformin,9,423,Metformin,2,3150,0,0,0,4.11
7-Feb-2025,General Surgery,116,87116,751,1613.259259,19,30,Pantoprazole,21,1470,Diclofenac,10,16690,0,0,0,3.8
7-Feb-2025,Nephrology,138,100326,727,1114.733333,7.5,24.5,Furosemide,37,6290,Sevelamer,0,0,0,0,1,3.73
7-Feb-2025,Neurology,80,54160,677,1354,17.6,44.6,Sodium Valproate,8,1496,Sodium Valproate,8,13616,0,0,0,3.9
7-Feb-2025,Gynecology & OBG,111,44844,404,934.25,9.1,15.1,Oxytocin,23,3703,Metronidazole,0,0,0,0,1,4.73
7-Feb-2025,Pediatrics,143,71500,500,662.037037,14.2,30.2,ORS,31,3410,Paracetamol Syrup,3,3147,0,0,1,3.89
7-Feb-2025,Orthopedics,36,18036,501,751.5,6.8,34.8,Calcium,10,940,Vitamin D3,2,3260,0,0,0,4.64
7-Feb-2025,Cardiology,333,253080,760,1794.893617,10.7,34.7,Amiodarone,48,9216,Clopidogrel,28,16576,0,0,2,4.27
7-Feb-2025,Pulmonology,27,25677,951,1222.714286,13.5,38.5,Budesonide,6,438,Azithromycin,1,1014,0,0,0,3.84
8-Feb-2025,General Medicine,65,45240,696,870,5.1,24.1,Amlodipine,8,1568,Amoxicillin,4,6120,0,0,0,3.77
8-Feb-2025,General Surgery,45,25965,577,1298.25,18.4,32.4,Diclofenac,5,445,Tramadol,3,5013,0,0,0,4.53
8-Feb-2025,Nephrology,92,67712,736,1538.909091,5.1,34.1,Sevelamer,25,1125,Tacrolimus,4,5272,0,0,0,4.11
8-Feb-2025,Neurology,121,63041,521,1146.2,7,26,Clopidogrel,16,2560,Aspirin,11,13882,0,0,0,3.99
8-Feb-2025,Gynecology & OBG,50,15400,308,616,8.9,15.9,Oxytocin,10,1800,Metronidazole,5,3130,0,0,0,3.36
8-Feb-2025,Pediatrics,214,81748,382,825.7373737,12.9,40.9,Paracetamol Syrup,52,2600,ORS,14,25914,0,0,2,4.01
8-Feb-2025,Orthopedics,126,40572,322,533.8421053,13.3,18.3,Calcium,29,3306,Calcium,3,5034,0,0,0,3.65
8-Feb-2025,Cardiology,306,313344,1024,2678.153846,19.3,42.3,Clopidogrel,86,1978,Clopidogrel,8,15072,0,0,3,4.08
8-Feb-2025,Pulmonology,111,59052,532,868.4117647,14.3,22.3,Montelukast,23,1058,Montelukast,3,5046,0,0,0,4.65
9-Feb-2025,General Medicine,59,32745,555,744.2045455,5.1,26.1,Amlodipine,13,1222,Paracetamol,1,1505,0,0,0,4.32
9-Feb-2025,General Surgery,130,71370,549,1151.129032,13.4,22.4,Tramadol,13,1248,Pantoprazole,3,2814,0,0,1,4.83
9-Feb-2025,Nephrology,43,42312,984,1567.111111,14.8,27.8,Sevelamer,6,864,Tacrolimus,0,0,0,0,0,3.38
9-Feb-2025,Neurology,64,30144,471,1116.444444,10.6,19.6,Levetiracetam,18,2538,Sodium Valproate,1,699,0,0,0,4.81
9-Feb-2025,Gynecology & OBG,36,14544,404,909,14.5,31.5,Iron-Folic Acid,3,312,Iron-Folic Acid,1,1812,0,0,0,3.96
9-Feb-2025,Pediatrics,256,70144,274,701.44,5.8,30.8,Paracetamol Syrup,40,5520,Salbutamol,12,10716,0,0,2,4.06
9-Feb-2025,Orthopedics,52,15704,302,713.8181818,7.6,23.6,Vitamin D3,11,1507,Paracetamol,3,3924,0,0,0,4.89
9-Feb-2025,Cardiology,94,64578,687,922.5428571,13.7,25.7,Amiodarone,17,2210,Amiodarone,0,0,0,0,0,4.38
9-Feb-2025,Pulmonology,84,62664,746,1649.052632,11.8,39.8,Budesonide,20,1320,Montelukast,8,7800,0,0,0,3.93
10-Feb-2025,General Medicine,130,36270,279,398.5714286,19.7,41.7,Paracetamol,17,2584,Metformin,3,4104,0,0,0,4.9
10-Feb-2025,General Surgery,54,48060,890,1780,17.6,27.6,Ceftriaxone,10,230,Diclofenac,2,1954,0,0,0,4.09
10-Feb-2025,Nephrology,114,83676,734,1307.4375,10.2,18.2,Sevelamer,19,2033,Tacrolimus,1,808,0,0,1,3.91
10-Feb-2025,Neurology,92,20148,219,292,8.8,18.8,Sodium Valproate,9,315,Aspirin,3,3360,0,0,0,4.43
10-Feb-2025,Gynecology & OBG,190,126350,665,1373.369565,9.6,30.6,Metronidazole,20,2280,Metronidazole,9,7830,0,0,1,4.57
10-Feb-2025,Pediatrics,522,339822,651,1464.75,13.8,29.8,Salbutamol,85,9265,Paracetamol Syrup,40,78680,0,0,0,4.27
10-Feb-2025,Orthopedics,92,26312,286,381.3333333,10.3,16.3,Vitamin D3,14,1372,Calcium,4,4864,0,0,0,3.67
10-Feb-2025,Cardiology,200,185200,926,1322.857143,11.6,33.6,Aspirin,37,1813,Atorvastatin,1,779,0,0,2,3.83
10-Feb-2025,Pulmonology,85,47600,560,780.3278689,17.1,28.1,Azithromycin,22,2574,Budesonide,5,8630,0,0,0,4.41
11-Feb-2025,General Medicine,95,30115,317,436.4492754,15.8,21.8,Paracetamol,26,3588,Paracetamol,2,2860,0,0,0,3.79
11-Feb-2025,General Surgery,35,26075,745,1241.666667,9.9,19.9,Tramadol,3,594,Ceftriaxone,2,1560,0,0,0,3.87
11-Feb-2025,Nephrology,42,60522,1441,2882,16.8,23.8,Erythropoietin,6,318,Erythropoietin,0,0,0,0,0,3.66
11-Feb-2025,Neurology,63,39186,622,979.65,9.5,14.5,Sodium Valproate,8,544,Clopidogrel,4,4724,0,0,0,3.79
11-Feb-2025,Gynecology & OBG,95,25270,266,647.9487179,14.7,42.7,Calcium,14,2716,Iron-Folic Acid,6,8118,0,0,0,4.08
11-Feb-2025,Pediatrics,95,46075,485,1181.410256,5.4,19.4,ORS,18,3384,Paracetamol Syrup,7,9023,0,0,0,3.95
11-Feb-2025,Orthopedics,52,33956,653,870.6666667,7,17,Vitamin D3,11,374,Calcium,5,6420,0,0,0,4.64
11-Feb-2025,Cardiology,85,123250,1450,1956.349206,19,24,Amiodarone,12,840,Amiodarone,0,0,0,0,0,4.13
11-Feb-2025,Pulmonology,94,84506,899,1798,14.9,39.9,Azithromycin,22,1694,Azithromycin,2,3718,0,0,0,3.97
12-Feb-2025,General Medicine,148,68968,466,783.7272727,15.9,25.9,Amlodipine,15,1890,Paracetamol,11,19844,0,0,0,3.73
12-Feb-2025,General Surgery,72,64728,899,1078.8,12.9,28.9,Diclofenac,14,364,Tramadol,0,0,0,0,0,3.6
12-Feb-2025,Nephrology,82,75686,923,1164.4,7.2,17.2,Furosemide,19,2831,Sevelamer,2,1300,0,0,0,3.25
12-Feb-2025,Neurology,108,62532,579,1226.117647,12.4,37.4,Clopidogrel,20,980,Aspirin,7,12446,0,0,1,3.41
12-Feb-2025,Gynecology & OBG,164,74620,455,981.8421053,17.8,23.8,Metronidazole,45,5130,Iron-Folic Acid,0,0,0,0,0,4.19
12-Feb-2025,Pediatrics,204,101388,497,1013.88,5.6,19.6,Salbutamol,45,8055,Amoxicillin Syrup,18,28386,0,0,2,4.69
12-Feb-2025,Orthopedics,66,45540,690,1518,9.1,26.1,Calcium,18,3474,Vitamin D3,5,3110,0,0,0,3.9
12-Feb-2025,Cardiology,114,147288,1292,2677.963636,16.5,26.5,Aspirin,11,1210,Amiodarone,3,4035,0,0,1,4.46
12-Feb-2025,Pulmonology,179,139799,781,1644.694118,15.8,42.8,Azithromycin,28,4592,Azithromycin,17,25126,0,0,0,3.36
13-Feb-2025,General Medicine,262,83578,319,668.624,17.7,47.7,Amoxicillin,39,7644,Paracetamol,18,34380,0,0,0,4.71
13-Feb-2025,General Surgery,206,192816,936,2142.4,9.7,17.7,Diclofenac,61,8967,Ceftriaxone,18,29574,0,0,0,3.73
13-Feb-2025,Nephrology,78,107250,1375,1787.5,18.8,26.8,Furosemide,13,325,Tacrolimus,2,1662,0,0,0,3.69
13-Feb-2025,Neurology,103,49852,484,1133,10.4,22.4,Aspirin,25,3275,Clopidogrel,0,0,0,0,0,4.12
13-Feb-2025,Gynecology & OBG,66,15576,236,556.2857143,14.9,25.9,Oxytocin,16,784,Calcium,1,1441,0,0,0,4.06
